Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
17,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
18,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
19,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
20,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
21,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
22,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
23,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
24,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
25,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,10.0,388.0
26,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,47.0,1916.0
27,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,6.0,251.0
28,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
29,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,0.0,0.0
30,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,5.0,200.0
31,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,north,import,13334.9,197.0,7924.0
1,1,2008,Maritimes & Northeast Pipeline,Canadian Mainline,"Baileyville, Ma. / St. Stephen N.B.",45.205,-67.4545,south,export,13334.9,9633.0,387821.0
